elapsed_seconds,unique_branches
5.0,181
10.0,203
15.0,203
20.0,204
25.0,211
30.0,211
35.0,211
40.0,217
45.0,217
50.0,217
55.0,217
60.0,217
65.0,217
70.0,217
75.0,217
80.0,217
85.0,217
90.0,217
95.0,217
100.0,218
105.0,218
110.0,218
115.0,218
120.0,222
125.0,222
130.0,236
135.0,236
140.0,236
145.0,236
150.0,236
155.0,236
160.1,237
165.1,237
170.1,237
175.1,237
180.1,237
185.1,237
190.1,237
195.1,237
200.1,237
205.1,237
210.1,238
215.1,238
220.1,238
225.1,238
230.1,238
235.1,238
240.1,238
245.1,238
250.1,238
255.1,238
260.1,239
265.1,239
270.1,239
275.1,239
280.1,239
285.1,239
290.1,239
295.1,239
300.0,239
